movie,cell_number,object_id,Acc(1)/Alt(0)/NA(3),slice_num,x1,y1,z1,x4,y4,z4,x2,y2,z2,x3,y3,z3,Mother's cell number,Daughter cell Acc,Daughter cell Alt,dist pole to pole
CDCssbGFPmcherry01_033,7,-7,0,115,427.33334,714,115,395.66666,717.6667,115,406,717,115,395.66666,717.6667,115,6,0,0,31.87825765
CDCssbGFPmcherry01_033,7,-7,0,118,428.66666,712.6667,118,396.33334,717.6667,118,407.66666,718.6667,118,396.33334,717.6667,118,6,0,0,32.71763412
CDCssbGFPmcherry01_033,7,-7,0,121,428.33334,713.6667,121,398.33334,720,121,398.33334,720,121,398.33334,720,121,6,0,0,30.66122452
CDCssbGFPmcherry01_033,7,-7,0,124,430.66666,719.3333,124,395.33334,716.3333,124,395.33334,716.3333,124,395.33334,716.3333,124,6,0,0,35.46044983
CDCssbGFPmcherry01_033,7,-7,0,127,432,720.3333,127,394.33334,713.6667,127,394.33334,713.6667,127,394.33334,713.6667,127,6,0,0,38.25206963
CDCssbGFPmcherry01_033,7,-7,0,130,430.33334,723,130,393.66666,711.6667,130,393.66666,711.6667,130,393.66666,711.6667,130,6,0,0,38.37823747
CDCssbGFPmcherry01_033,7,-7,0,133,431.33334,724.3333,133,393.66666,711.6667,133,393.66666,711.6667,133,393.66666,711.6667,133,6,0,0,39.73942045
CDCssbGFPmcherry01_033,7,-7,0,136,432,724.6667,136,396.66666,709,136,396.66666,709,136,396.66666,709,136,6,0,0,38.65087844
CDCssbGFPmcherry01_033,7,-7,0,139,430.66666,726.6667,139,396,709,139,396,709,139,396,709,139,6,0,0,38.9087343
CDCssbGFPmcherry01_033_2,1,-1,1,19,575,763.75,19,586.5,747.5,19,586.5,747.5,19,586.5,747.5,19,0,2,0,19.90759905
CDCssbGFPmcherry01_033_2,1,-1,1,22,572.75,757.5,22,591.5,748,22,591.5,748,22,591.5,748,22,0,2,0,21.01933634
CDCssbGFPmcherry01_033_2,1,-1,1,25,579,755.25,25,599.25,746,25,599.25,746,25,599.25,746,25,0,2,0,22.26263686
CDCssbGFPmcherry01_033_2,1,-1,1,28,584,760.75,28,586.75,738.5,28,586.75,738.5,28,586.75,738.5,28,0,2,0,22.41929972
CDCssbGFPmcherry01_033_2,1,-1,1,31,592.5,748.5,31,578,727.75,31,578,727.75,31,578,727.75,31,0,2,0,25.31427463
CDCssbGFPmcherry01_033_2,1,-1,1,34,592.25,750.75,34,579,727.75,34,579,727.75,34,579,727.75,34,0,2,0,26.54359621
CDCssbGFPmcherry01_033_2,1,-1,1,37,578.75,750,37,590.5,725,37,586.75,737,37,590.5,725,37,0,2,0,27.62358594
CDCssbGFPmcherry01_033_2,1,-1,1,40,576.25,745.5,40,593.75,722.5,40,584.25,738,40,593.75,722.5,40,0,2,0,28.90069203
CDCssbGFPmcherry01_033_2,1,-1,1,43,573.25,748,43,591.75,724.5,43,580,742.25,43,591.75,724.5,43,0,2,0,29.90819286
CDCssbGFPmcherry01_033_2,1,-1,1,46,573.5,751,46,593,726.5,46,583.75,742.25,46,593,726.5,46,0,2,0,31.31293662
CDCssbGFPmcherry01_033_2,1,-1,1,49,573,751.75,49,594,727.75,49,585,740.75,49,594,727.75,49,0,2,0,31.89043744
CDCssbGFPmcherry01_033_2,1,-1,1,52,571.25,753.5,52,593.75,727.5,52,582.75,743,52,593.75,727.5,52,0,2,0,34.38386249
CDCssbGFPmcherry01_033_2,1,-1,1,55,570.75,752.75,55,592.25,726.5,55,582,744,55,592.25,726.5,55,0,2,0,33.93099615
CDCssbGFPmcherry01_033_2,1,-1,1,58,574.75,763.5,58,584,730,58,584,730,58,584,730,58,0,2,0,34.75359694
CDCssbGFPmcherry01_033_2,1,-1,1,61,574.5,766.25,61,584.75,732.25,61,584.75,732.25,61,584.75,732.25,61,0,2,0,35.51144182
CDCssbGFPmcherry01_033_2,1,-1,1,64,576.5,772.25,64,585.75,735.75,64,585.75,735.75,64,585.75,735.75,64,0,2,0,37.65385106
CDCssbGFPmcherry01_033_2,2,-2,1,67,587.6667,777.3333,67,587.6667,757.6667,67,587.6667,757.6667,67,587.6667,757.6667,67,1,0,0,19.6666
CDCssbGFPmcherry01_033_2,2,-2,1,70,588.3333,776.3333,70,586,757.3333,70,586,757.3333,70,586,757.3333,70,1,0,0,19.14273462
CDCssbGFPmcherry01_033_2,2,-2,1,73,593.3333,777,73,586.3333,757.3333,73,586.3333,757.3333,73,586.3333,757.3333,73,1,0,0,20.87532249
CDCssbGFPmcherry01_033_2,2,-2,1,76,595.6667,777.6667,76,589,757.6667,76,589,757.6667,76,589,757.6667,76,1,0,0,21.08186161
CDCssbGFPmcherry01_033_2,2,-2,1,79,589.6667,778.3333,79,593,754.3333,79,593.3333,763,79,593,754.3333,79,1,0,0,24.23037121
CDCssbGFPmcherry01_033_2,2,-2,1,82,605,781.3333,82,602,756.6667,82,603,767,82,602,756.6667,82,1,0,0,24.84836324
CDCssbGFPmcherry01_033_2,2,-2,1,85,612.3333,782.6667,85,606,759,85,606,759,85,606,759,85,1,0,0,24.49945668
CDCssbGFPmcherry01_033_2,2,-2,1,88,588.6667,778,88,607,758,88,607,758,88,607,758,88,1,0,0,27.13134514
CDCssbGFPmcherry01_033_2,2,-2,1,91,587.3333,774.6667,91,606,758,91,606,758,91,606,758,91,1,0,0,25.02447957
CDCssbGFPmcherry01_033_2,2,-2,1,94,578,771.3333,94,606.6667,759.6667,94,590.6667,765.6667,94,605.6667,760.3333,94,1,0,0,30.94978585
CDCssbGFPmcherry01_033_2,2,-2,1,97,576,768.3333,97,607.3333,759.6667,97,591.6667,764.6667,97,603.3333,760.3333,97,1,0,0,32.50977767
CDCssbGFPmcherry01_033_2,2,-2,1,100,579.3333,776,100,608.6667,761.3333,100,592.6667,766.6667,100,605.3333,763,100,1,0,0,32.79573821
CDCssbGFPmcherry01_033_2,2,-2,1,103,578,776,103,610.3333,763.3333,103,590.6667,769.6667,103,602.6667,765.6667,103,1,0,0,34.72589204
CDCssbGFPmcherry01_033_2,2,-2,1,106,573.6667,763.3333,106,608.3333,764.6667,106,585.3333,764.3333,106,602.6667,763.3333,106,1,0,0,34.69223416
CDCssbGFPmcherry01_033_2,2,-2,1,109,574.3333,754,109,607.6667,766.3333,109,584.3333,757.3333,109,590,760.3333,109,1,0,0,35.54188859
CDCssbGFPmcherry01_033_2,2,-2,1,112,575,750.6667,112,607,767.6667,112,600.3333,762.6667,112,607,767.6667,112,1,0,0,36.23534186
CDCssbGFPmcherry01_033_2,2,-2,1,115,574.6667,748.6667,115,607,770.3333,115,607,770.3333,115,607,770.3333,115,1,0,0,38.92150876
CDCssbGFPmcherry01_033_2,2,-2,1,118,575.3333,749.3333,118,609.3333,770,118,609.3333,770,118,609.3333,770,118,1,0,0,39.78834614
CDCssbGFPmcherry01_033_2,2,-2,1,121,576,750.6667,121,610.3333,773.3333,121,610.3333,773.3333,121,610.3333,773.3333,121,1,0,0,41.14061551
CDCssbGFPmcherry01_033_2,2,-2,1,124,577.6667,749.6667,124,612,773,124,604.6667,769,124,612,773,124,1,0,0,41.51166556
CDCssbGFPmcherry01_033_2,2,-2,1,127,572.6667,751.3333,127,610.6667,774.6667,127,610.6667,774.6667,127,610.6667,774.6667,127,1,0,0,44.59201224
CDCssbGFPmcherry01_033_2,3,-3,0,19,604.5,750.25,19,587.75,748,19,587.75,748,19,587.75,748,19,0,0,0,16.90044378
CDCssbGFPmcherry01_033_2,3,-3,0,22,603.75,761.75,22,592.5,749.5,22,592.5,749.5,22,592.5,749.5,22,0,0,0,16.63204738
CDCssbGFPmcherry01_033_2,3,-3,0,25,607,765.25,25,599.75,747.5,25,599.75,747.5,25,599.75,747.5,25,0,0,0,19.17354949
CDCssbGFPmcherry01_033_2,3,-3,0,28,606.5,749.5,28,588.5,738.5,28,588.5,738.5,28,588.5,738.5,28,0,0,0,21.09502311
CDCssbGFPmcherry01_033_2,3,-3,0,31,600.25,727.25,31,580.5,728.25,31,580.5,728.25,31,580.5,728.25,31,0,0,0,19.77530025
CDCssbGFPmcherry01_033_2,3,-3,0,34,601.5,730,34,580.5,730.25,34,580.5,730.25,34,580.5,730.25,34,0,0,0,21.00148804
CDCssbGFPmcherry01_033_2,3,-3,0,37,600.5,744.75,37,589.75,729,37,589.75,729,37,589.75,729,37,0,0,0,19.06895383
CDCssbGFPmcherry01_033_2,3,-3,0,40,601,745,40,592.25,727,40,592.25,727,40,592.25,727,40,0,0,0,20.01405756
CDCssbGFPmcherry01_033_2,3,-3,0,43,601.75,745.75,43,591.75,728.75,43,591.75,728.75,43,591.75,728.75,43,0,0,0,19.72308292
CDCssbGFPmcherry01_033_2,3,-3,0,46,605.75,746.5,46,592.25,731,46,592.25,731,46,592.25,731,46,0,0,0,20.55480479
CDCssbGFPmcherry01_033_2,3,-3,0,49,606.75,747.75,49,591,730.5,49,591,730.5,49,591,730.5,49,0,0,0,23.35861725
CDCssbGFPmcherry01_033_2,3,-3,0,52,606.5,749,52,587.5,729.25,52,587.5,729.25,52,587.5,729.25,52,0,0,0,27.40551952
CDCssbGFPmcherry01_033_2,3,-3,0,55,607.75,747.5,55,587.5,729,55,587.5,729,55,587.5,729,55,0,0,0,27.42831566
CDCssbGFPmcherry01_033_2,3,-3,0,58,606,741.75,58,577.75,734.5,58,577.75,734.5,58,577.75,734.5,58,0,0,0,29.16547617
CDCssbGFPmcherry01_033_2,3,-3,0,61,605,745.5,61,577,735.25,61,591.25,742.25,61,586,739,61,0,0,0,29.8171511
CDCssbGFPmcherry01_033_2,3,-3,0,64,610.5,746,64,579,739,64,579,739,64,579,739,64,0,0,0,32.2684056
CDCssbGFPmcherry01_033_2,3,-3,0,67,611.25,745.25,67,576.25,743.25,67,601.25,746.75,67,576.25,743.25,67,0,0,0,35.05709629
CDCssbGFPmcherry01_033_2,3,-3,0,70,611,745,70,574.25,742,70,605,744.5,70,574.25,742,70,0,0,0,36.87224566
CDCssbGFPmcherry01_033_2,3,-3,0,73,612,745,73,575,744,73,603.5,744,73,575,744,73,0,0,0,37.01351105
CDCssbGFPmcherry01_033_2,3,-3,0,76,611.5,744.5,76,573.75,743.75,76,573.75,743.75,76,573.75,743.75,76,0,0,0,37.7574496
CDCssbGFPmcherry01_035,1,-1,1,34,590,593,34,603,587,34,603,587,34,603,587,34,0,0,2,14.31782106
CDCssbGFPmcherry01_035,1,-1,1,37,642,350,37,654.5,355.5,37,654.5,355.5,37,654.5,355.5,37,0,0,2,13.65650028
CDCssbGFPmcherry01_035,1,-1,1,40,637.5,339,40,650,353.75,40,648.75,351,40,650,353.75,40,0,0,2,19.3342313
CDCssbGFPmcherry01_035,1,-1,1,43,637.25,338,43,649.25,350,43,649.25,350,43,649.25,350,43,0,0,2,16.97056275
CDCssbGFPmcherry01_035,1,-1,1,46,639.5,337,46,648.5,353.5,46,648.5,353.5,46,648.5,353.5,46,0,0,2,18.79494613
CDCssbGFPmcherry01_035,1,-1,1,49,638.75,337.25,49,647,355.5,49,639.75,341,49,647,355.5,49,0,0,2,20.02810525
CDCssbGFPmcherry01_035,1,-1,1,52,637.75,338.75,52,648.5,354.75,52,648.5,354.75,52,648.5,354.75,52,0,0,2,19.27595653
CDCssbGFPmcherry01_035,1,-1,1,55,635.25,341,55,648.5,352.5,55,648.5,352.5,55,648.5,352.5,55,0,0,2,17.54458606
CDCssbGFPmcherry01_035,1,-1,1,58,631.25,343.25,58,649,352.25,58,649,352.25,58,649,352.25,58,0,0,2,19.90131905
CDCssbGFPmcherry01_035,1,-1,1,61,630,344.25,61,648.75,351.25,61,648.75,351.25,61,648.75,351.25,61,0,0,2,20.01405756
CDCssbGFPmcherry01_035,1,-1,1,64,628.5,346.25,64,649,352.5,64,649,352.5,64,649,352.5,64,0,0,2,21.43157717
CDCssbGFPmcherry01_035,1,-1,1,67,628.25,346.5,67,650.25,351.5,67,650.25,351.5,67,650.25,351.5,67,0,0,2,22.56102835
CDCssbGFPmcherry01_035,1,-1,1,70,625,342.5,70,645.75,351.5,70,645.75,351.5,70,645.75,351.5,70,0,0,2,22.61774746
CDCssbGFPmcherry01_035,1,-1,1,73,625.5,343.5,73,649,352.5,73,649,352.5,73,649,352.5,73,0,0,2,25.16445906
CDCssbGFPmcherry01_035,1,-1,1,76,627.75,337.5,76,648,353.5,76,648,353.5,76,648,353.5,76,0,0,2,25.80818669
CDCssbGFPmcherry01_035,1,-1,1,79,624,342.25,79,649.75,353.25,79,649.75,353.25,79,649.75,353.25,79,0,0,2,28.00111605
CDCssbGFPmcherry01_035,1,-1,1,82,622.75,343.5,82,649.5,353,82,649.5,353,82,649.5,353,82,0,0,2,28.38683674
CDCssbGFPmcherry01_035,1,-1,1,85,614.5,349.75,85,643.5,354.25,85,643.5,354.25,85,643.5,354.25,85,0,0,2,29.34706118
CDCssbGFPmcherry01_035,1,-1,1,88,611.75,343.25,88,643.5,344.25,88,643.5,344.25,88,643.5,344.25,88,0,0,2,31.76574413
CDCssbGFPmcherry01_035,1,-1,1,91,619.5,331.75,91,650.25,317.25,91,637,327.75,91,650.25,317.25,91,0,0,2,33.99724254
CDCssbGFPmcherry01_035,1,-1,1,94,620.25,337,94,651,319.75,94,623.5,335,94,634.25,329.5,94,0,0,2,35.25797782
CDCssbGFPmcherry01_035,1,-1,1,97,618.25,336.25,97,650,317.25,97,638.5,329,97,650,317.25,97,0,0,2,37.00084458
CDCssbGFPmcherry01_035,1,-1,1,100,618.75,336.75,100,652.25,318,100,641.25,329.5,100,652.25,318,100,0,0,2,38.39026569
CDCssbGFPmcherry01_035,1,-1,1,103,618,338,103,652.75,318.75,103,642.25,329.25,103,652.75,318.75,103,0,0,2,39.72562146
CDCssbGFPmcherry01_035,1,-1,1,106,618.5,338,106,654.25,317.75,106,654.25,317.75,106,654.25,317.75,106,0,0,2,41.08679837
CDCssbGFPmcherry01_035,1,-1,1,109,619.5,339.25,109,656.25,319.25,109,656.25,319.25,109,656.25,319.25,109,0,0,2,41.83972395
CDCssbGFPmcherry01_035,1,-1,1,112,618.25,339.5,112,655.75,319.25,112,623.5,337.75,112,655.75,319.25,112,0,0,2,42.61821794
CDCssbGFPmcherry01_035,1,-1,1,115,618.25,341.5,115,656.25,319.25,115,622.25,338.5,115,656.25,319.25,115,0,0,2,44.03478738
CDCssbGFPmcherry01_035,2,-2,0,118,659,322.25,118,639.5,326,118,639.5,326,118,639.5,326,118,1,0,0,19.85730344
CDCssbGFPmcherry01_035,2,-2,0,121,652.75,331.75,121,634.5,321.5,121,634.5,321.5,121,634.5,321.5,121,1,0,0,20.93143569
CDCssbGFPmcherry01_035,2,-2,0,124,651.25,330.25,124,630.5,322.25,124,630.5,322.25,124,630.5,322.25,124,1,0,0,22.23876121
CDCssbGFPmcherry01_035,2,-2,0,127,646.5,326.75,127,622.5,325.25,127,631.5,326.5,127,622.5,325.25,127,1,0,0,24.04682931
CDCssbGFPmcherry01_035,2,-2,0,130,646.75,327,130,623,327.75,130,623,327.75,130,623,327.75,130,1,0,0,23.76183915
CDCssbGFPmcherry01_035,2,-2,0,133,646.25,326,133,622,329,133,632.5,328.5,133,622,329,133,1,0,0,24.43486239
CDCssbGFPmcherry01_035,2,-2,0,136,650.5,333.25,136,625.25,330.5,136,636.75,334.25,136,625.25,330.5,136,1,0,0,25.39931101
CDCssbGFPmcherry01_035,2,-2,0,139,649.25,339,139,624.75,331.75,139,637.5,336.75,139,624.75,331.75,139,1,0,0,25.55019569
CDCssbGFPmcherry01_035,2,-2,0,142,649,349.25,142,624.75,334,142,631.5,341.75,142,624.75,334,142,1,0,0,28.64655302
CDCssbGFPmcherry01_035,2,-2,0,145,643.25,358.75,145,627,332,145,632.75,347.5,145,627,332,145,1,0,0,31.29896164
CDCssbGFPmcherry01_035,2,-2,0,148,642,361,148,628.5,332.25,148,631.25,348.75,148,628.5,332.25,148,1,0,0,31.76180883
CDCssbGFPmcherry01_035,2,-2,0,151,644.25,361.75,151,627.25,333.25,151,638.75,356.25,151,627.25,333.25,151,1,0,0,33.18508701
CDCssbGFPmcherry01_035,2,-2,0,154,645.5,362.5,154,626.75,333.75,154,626.75,333.75,154,626.75,333.75,154,1,0,0,34.32382554
CDCssbGFPmcherry01_035,2,-2,0,157,645.75,366,157,624.75,333.25,157,636,354.5,157,624.75,333.25,157,1,0,0,38.90453058
CDCssbGFPmcherry01_035,2,-2,0,160,646.5,365.5,160,626,333.75,160,626,333.75,160,626,333.75,160,1,0,0,37.79302184
CDCssbGFPmcherry01_035,2,-2,0,163,647.75,366.75,163,625.5,333.25,163,625.5,333.25,163,625.5,333.25,163,1,0,0,40.215824
CDCssbGFPmcherry01_035,3,-3,0,34,618.6667,572.3333,34,600,585.6667,34,600,585.6667,34,600,585.6667,34,0,5,4,22.93959992
CDCssbGFPmcherry01_035,3,-3,0,37,678.6667,353.66666,37,654.6667,356,37,654.6667,356,37,654.6667,356,37,0,5,4,24.1131598
CDCssbGFPmcherry01_035,3,-3,0,40,672,356.66666,40,647.6667,351,40,647.6667,351,40,647.6667,351,40,0,5,4,24.98440563
CDCssbGFPmcherry01_035,3,-3,0,43,673,357,43,645.6667,350.66666,43,660.3333,356,43,645.6667,350.66666,43,0,5,4,28.05744971
CDCssbGFPmcherry01_035,3,-3,0,46,673.3333,359.33334,46,648,353.33334,46,659.3333,355.66666,46,648,353.33334,46,0,5,4,26.03413315
CDCssbGFPmcherry01_035,3,-3,0,49,673.3333,360.66666,49,645.3333,354.66666,49,655.6667,358,49,645.3333,354.66666,49,0,5,4,28.63564213
CDCssbGFPmcherry01_035,3,-3,0,52,674.6667,361.33334,52,643.6667,353.33334,52,658.3333,356,52,643.6667,353.33334,52,0,5,4,32.01562119
CDCssbGFPmcherry01_035,3,-3,0,55,674.6667,360.33334,55,640.3333,354,55,656,358.33334,55,640.3333,354,55,0,5,4,34.91265603
CDCssbGFPmcherry01_035,3,-3,0,58,674.6667,361.66666,58,638,353.33334,58,654.6667,356.33334,58,638,353.33334,58,0,5,4,37.60174346
CDCssbGFPmcherry01_035,3,-3,0,61,675.3333,361.33334,61,637.3333,353.66666,61,666.6667,360,61,653,356.66666,61,0,5,4,38.76568047
CDCssbGFPmcherry01_035,3,-3,0,64,677.6667,362.33334,64,637.6667,355,64,650,357,64,637.6667,355,64,0,5,4,40.66666787
CDCssbGFPmcherry01_035,3,-3,0,67,678.3333,362.66666,67,637,353.66666,67,653,357,67,637,353.66666,67,0,5,4,42.30179297
CDCssbGFPmcherry01_035,3,-3,0,70,672.6667,366.66666,70,632.3333,351.33334,70,648,357,70,632.3333,351.33334,70,0,5,4,43.14966811
CDCssbGFPmcherry01_035,3,-3,0,73,674.3333,367,73,632.3333,352.66666,73,652.6667,357.66666,73,632.3333,352.66666,73,0,5,4,44.37842534
CDCssbGFPmcherry01_035,4,-4,0,76,633.25,347.75,76,650.25,362.75,76,648.5,361.25,76,650.25,362.75,76,3,0,0,22.6715681
CDCssbGFPmcherry01_035,4,-4,0,79,633,351.75,79,654.5,361.5,79,652.75,360.25,79,654.5,361.5,79,3,0,0,23.60746704
CDCssbGFPmcherry01_035,4,-4,0,82,630.5,351.75,82,653.25,360.25,82,651,359.75,82,653.25,360.25,82,3,0,0,24.28605567
CDCssbGFPmcherry01_035,4,-4,0,85,626,356,85,649.75,363,85,648.5,362.25,85,649.75,363,85,3,0,0,24.76009895
CDCssbGFPmcherry01_035,4,-4,0,88,623.5,348.25,88,649.5,350.75,88,647.5,350.25,88,649.5,350.75,88,3,0,0,26.11991577
CDCssbGFPmcherry01_035,4,-4,0,91,666.25,327.75,91,636.75,335.25,91,651.75,332.75,91,636.75,335.25,91,3,0,0,30.43846251
CDCssbGFPmcherry01_035,4,-4,0,94,666.25,327.75,94,639,337.25,94,639,337.25,94,639,337.25,94,3,0,0,28.85849095
CDCssbGFPmcherry01_035,4,-4,0,97,669,329.25,97,637.25,337.25,97,644.75,337,97,637.25,337.25,97,3,0,0,32.74236552
CDCssbGFPmcherry01_035,4,-4,0,100,669.5,329.75,100,636,338.5,100,646.5,336.5,100,636,338.5,100,3,0,0,34.62387182
CDCssbGFPmcherry01_035,4,-4,0,103,670,329.5,103,636.75,337.5,103,645.25,339.5,103,636.75,337.5,103,3,0,0,34.19886694
CDCssbGFPmcherry01_035,4,-4,0,106,671.25,328.75,106,637.25,338.5,106,637.25,338.5,106,637.25,338.5,106,3,0,0,35.37036189
CDCssbGFPmcherry01_035,4,-4,0,109,673.25,329.75,109,637.25,339,109,637.25,339,109,637.25,339,109,3,0,0,37.16937584
CDCssbGFPmcherry01_035,4,-4,0,112,673.25,330,112,635.75,338.75,112,635.75,338.75,112,635.75,338.75,112,3,0,0,38.5073045
CDCssbGFPmcherry01_035,4,-4,0,115,672.75,330,115,635,339.25,115,635,339.25,115,635,339.25,115,3,0,0,38.86675958
CDCssbGFPmcherry01_035,4,-4,0,118,671.25,337.25,118,631.75,333.25,118,631.75,333.25,118,631.75,333.25,118,3,0,0,39.70201506
CDCssbGFPmcherry01_035,4,-4,0,121,651.25,351.5,121,626.5,320.25,121,626.5,320.25,121,626.5,320.25,121,3,0,0,39.86383072
CDCssbGFPmcherry01_035,4,-4,0,124,650.75,353,124,623.5,320.25,124,623.5,320.25,124,623.5,320.25,124,3,0,0,42.60428382
CDCssbGFPmcherry01_035,4,-4,0,127,649.5,350.25,127,617.75,323,127,617.75,323,127,617.75,323,127,3,0,0,41.84047084
CDCssbGFPmcherry01_035,5,-5,1,76,674,364,76,650.25,363.75,76,650.25,363.75,76,650.25,363.75,76,3,6,0,23.75131575
CDCssbGFPmcherry01_035,5,-5,1,79,675.75,369.25,79,652,361.75,79,652,361.75,79,652,361.75,79,3,6,0,24.90607356
CDCssbGFPmcherry01_035,5,-5,1,82,671,377.5,82,652.5,360.75,82,658.75,369.5,82,652.5,360.75,82,3,6,0,24.95621165
CDCssbGFPmcherry01_035,5,-5,1,85,661.25,385.5,85,648.75,362.75,85,654.25,372.75,85,648.75,362.75,85,3,6,0,25.95789861
CDCssbGFPmcherry01_035,5,-5,1,88,649,377,88,648.5,352.5,88,648.25,366.75,88,648.5,352.5,88,3,6,0,24.50510151
CDCssbGFPmcherry01_035,5,-5,1,91,648.25,359.25,91,637.25,334.5,91,641.75,344.5,91,637.25,334.5,91,3,6,0,27.08435895
CDCssbGFPmcherry01_035,5,-5,1,94,658.25,359,94,637,337.5,94,642.25,345,94,637,337.5,94,3,6,0,30.22933178
CDCssbGFPmcherry01_035,5,-5,1,97,660,357.5,97,636,338.5,97,647,347.5,97,636,338.5,97,3,6,0,30.61045573
CDCssbGFPmcherry01_035,5,-5,1,100,663,358,100,635.75,339.5,100,647,346.5,100,637.75,341.5,100,3,6,0,32.93649192
CDCssbGFPmcherry01_035,5,-5,1,103,666.75,358,103,635.5,338.75,103,650.25,347.75,103,638,341,103,3,6,0,36.7032015
CDCssbGFPmcherry01_035,5,-5,1,106,667.5,355.75,106,635.75,339,106,651,348.75,106,639.25,340.75,106,3,6,0,35.89742331
CDCssbGFPmcherry01_035,5,-5,1,109,670,356.5,109,636.5,339.5,109,660.75,353.25,109,639.5,341,109,3,6,0,37.56660751
CDCssbGFPmcherry01_035,5,-5,1,112,670,355,112,635.5,340.25,112,654.5,347.25,112,638.5,342.5,112,3,6,0,37.52082755
CDCssbGFPmcherry01_035,5,-5,1,115,671.5,356.75,115,634.75,341.25,115,637.75,342.75,115,634.75,341.25,115,3,6,0,39.88499091
CDCssbGFPmcherry01_035,5,-5,1,118,662.25,358.5,118,629.75,335,118,633.5,337.25,118,629.75,335,118,3,6,0,40.10610926
CDCssbGFPmcherry01_035,5,-5,1,121,629,362.75,121,624,322.25,121,624,326,121,624,322.25,121,3,6,0,40.80747481
CDCssbGFPmcherry01_035,5,-5,1,124,629.25,364,124,620.75,322.5,124,621.75,326.25,124,620.75,322.5,124,3,6,0,42.36153916
CDCssbGFPmcherry01_035,5,-5,1,127,631,365.75,127,615.25,326.5,127,616.75,329.25,127,615.25,326.5,127,3,6,0,42.29213875
CDCssbGFPmcherry01_035,5,-5,1,130,631.75,367,130,615.25,328,130,615.25,328,130,615.25,328,130,3,6,0,42.34678264
CDCssbGFPmcherry01_035,5,-5,1,133,631.5,368.75,133,616,327.5,133,616,327.5,133,616,327.5,133,3,6,0,44.06600163
CDCssbGFPmcherry01_035,6,-6,1,136,637,368.5,136,622.5,353.25,136,622.5,353.25,136,622.5,353.25,136,5,0,0,21.04311051
CDCssbGFPmcherry01_035,6,-6,1,139,635.5,366.75,139,616.5,354,139,616.5,354,139,616.5,354,139,5,0,0,22.88148815
CDCssbGFPmcherry01_035,6,-6,1,142,633.5,366.25,142,612.25,352.25,142,612.25,352.25,142,612.25,352.25,142,5,0,0,25.44724936
CDCssbGFPmcherry01_035,6,-6,1,145,629.75,366.25,145,607.5,351,145,607.5,351,145,607.5,351,145,5,0,0,26.97452502
CDCssbGFPmcherry01_035,6,-6,1,148,625.5,368.25,148,607.25,348.25,148,607.25,348.25,148,607.25,348.25,148,5,0,0,27.07512696
CDCssbGFPmcherry01_035,6,-6,1,151,628.25,371.75,151,606.75,351.5,151,614.75,360,151,606.75,351.5,151,5,0,0,29.53493694
CDCssbGFPmcherry01_035,6,-6,1,154,630,373.75,154,607.25,353.25,154,617.25,361.5,154,607.25,353.25,154,5,0,0,30.62372446
CDCssbGFPmcherry01_035,6,-6,1,157,628,375.25,157,606.75,354.25,157,619,365.75,157,606.75,354.25,157,5,0,0,29.87578451
CDCssbGFPmcherry01_035,6,-6,1,160,627.5,377.75,160,606.75,353.75,160,619,368,160,606.75,353.75,160,5,0,0,31.72636916
CDCssbGFPmcherry01_035,6,-6,1,163,628,377.5,163,606,355.5,163,606,355.5,163,606,355.5,163,5,0,0,31.11269837
CDCssbGFPmcherry01_035,6,-6,1,166,628.75,381,166,605.75,357.5,166,618,369,166,605.75,357.5,166,5,0,0,32.88236609
CDCssbGFPmcherry01_035,6,-6,1,169,631,383.5,169,607.5,359,169,619.5,373,169,607.5,359,169,5,0,0,33.94849039
CDCssbGFPmcherry01_035,6,-6,1,172,632.25,385.5,172,608.5,359.75,172,608.5,359.75,172,608.5,359.75,172,5,0,0,35.03034399
CDCssbGFPmcherry01_035,6,-6,1,175,621.5,391,175,608,360.75,175,608,360.75,175,608,360.75,175,5,0,0,33.12570754
CDCssbGFPmcherry01_035,6,-6,1,178,610.5,397,178,608.5,358.5,178,608.5,358.5,178,608.5,358.5,178,5,0,0,38.55191305
CDCssbGFPmcherry01_035,6,-6,1,181,610,398.5,181,610.25,360,181,610.25,360,181,610.25,360,181,5,0,0,38.50081168
CDCssbGFPmcherry01_035,6,-6,1,184,600.5,398.25,184,612,361.25,184,612,361.25,184,612,361.25,184,5,0,0,38.74596753
CDCssbGFPmcherry01_040,1,-1,3,10,511,478.33334,10,497.33334,462,10,497.33334,462,10,497.33334,462,10,0,2,4,21.29684463
CDCssbGFPmcherry01_040,1,-1,3,13,509,479.33334,13,506.33334,457.66666,13,506.33334,457.66666,13,506.33334,457.66666,13,0,2,4,21.83016486
CDCssbGFPmcherry01_040,1,-1,3,16,531.6667,470.33334,16,527.3333,447.66666,16,527.3333,447.66666,16,527.3333,447.66666,16,0,2,4,23.07719086
CDCssbGFPmcherry01_040,1,-1,3,19,534.6667,395,19,555.6667,407,19,555.6667,407,19,555.6667,407,19,0,2,4,24.18677324
CDCssbGFPmcherry01_040,1,-1,3,22,536.6667,394,22,557,410.33334,22,557,410.33334,22,557,410.33334,22,0,2,4,26.08104838
CDCssbGFPmcherry01_040,1,-1,3,25,536.6667,394.33334,25,558.6667,411.33334,25,558.6667,411.33334,25,558.6667,411.33334,25,0,2,4,27.80287755
